"","author_id","id_str","public_metrics.x.retweet_count","public_metrics.x.reply_count","public_metrics.x.like_count","public_metrics.x.quote_count","public_metrics.x.impression_count","created_at.x_date","text","profile_image_url","description","public_metrics.y.followers_count","public_metrics.y.following_count","public_metrics.y.tweet_count","public_metrics.y.listed_count","screen_name","name","created_at.y_date","location"
"1402","933433081423417344","1528047414858461186",     0,     0,     0,     1,     0,"2022-05-21","@lisaabramowicz1 USA importing baby formula from Germany…diabolical supply-chain management..2008 was about un-traceability of toxic debt outside secure financial system.this is similar.protectionism balance needed for National Security that Covid 0 in China just stress tested!","https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png","",     13,    108,   2940,      1,"eire210568","eire210568","2017-11-22","Location not disclosed by user"
"1403","1043573809704517632","1528044989657370625",     0,     0,     0,     0,     0,"2022-05-21","@SenRickScott @JoeBiden @SecMayorkas One million Covid deaths and ""pro lifers"" want more Freedum .","https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png","",    180,    175,  34501,      0,"NV96308613","NV","2018-09-22","Naples, FL"
"1404","1503166524017848326","1528086599879340034",     1,     0,     2,     0,     0,"2022-05-21","@DailyMail ...I see that the same #AbbottLabs that makes Similac lobbied congress years ago to make it illegal for foreign made #babyformula to be imported. And they got their wish. BTW: Biden is shipping 8 FREE AbbottLabs Covid tests to Americans. A single test-kit now retails for $25.","https://pbs.twimg.com/profile_images/1611969433542529026/2VefqPe8_bigger.jpg","IT'S OK TO FOLLOW ME. THX! Fled AZ after 70 years. PHX biz owner. Christian ProLife/Israel/NRA Trump Actor Aspy Reader Writer Retired (6yo granddaughter art)",    171,    552,   6010,      2,"StruppRobert","Robert A Strupp","2022-03-14","NWA, Arkansas"
"1405","960744607029039104","1528074110001111045",     0,     1,     1,     0,     0,"2022-05-21","@RJWolfe11 @madbum_40 @Eagle51253606 @OccupyDemocrats Like the Coronavirus hasn't caused a global supply chain issue? China shutting down one of the largest ports and cities because of the Coronavirus isn't an issue? Worldwide inflation isn't an issue? Putin's war and oil prices on World wide scale isn't issue?🤔","https://pbs.twimg.com/profile_images/973419491823468544/SRFxRHcw_bigger.jpg","Registered Independent who is one of those boring Moderates. Mother to 3 humans, 3 felines and 1 canine #AirForceBrat . #WifeOfVeteran    ",  10969,  12044, 115971,      8,"cable_kimbra","Kimbra Cable","2018-02-06","Mountains of North Carolina "
"1406","75094945","1528073816596918272",     0,     0,     0,     0,     0,"2022-05-21","@DerekJGrossman Arrogance /getting stronger are different, North Korea is arrogant doesn’t mean it’s stronger. India under Modi has underpowered  economic growth, diplomatic gaffs,  bottom of every human rights index list largest unreported Covid deaths. You call this getting stronger? lol ok","https://pbs.twimg.com/profile_images/1379760892959547394/s7rQei0o_bigger.jpg","",     85,     91,   6015,      0,"karanvh78","karan","2009-09-17","NYC I Los Angeles I Delhi"
"1407","341249622","1528141999265701889",     0,     2,     0,     0,     0,"2022-05-21","@BigDillYall @fordnation cases and deaths were the same as Covid rolled through North America without or without restrictions. NDP dropped restrictions in BC before Ford did in Ontario. Are they killers too?","https://pbs.twimg.com/profile_images/1042999395422101505/cM466Zp4_bigger.jpg","horse racing / sports / heavy music",    425,    516,  12235,      4,"KirbyMcGinnis","Kirby McGinnis","2011-07-24","Location not disclosed by user"
"1408","1220145594079031296","1528195328226349056",     0,     0,     0,     0,     0,"2022-05-22","@VoteMarsha Red states had more covid deaths. Try again.","https://pbs.twimg.com/profile_images/1325611846926262274/NJEzLI4G_bigger.jpg","politics books and yarn",   2079,   2499,  78952,      3,"mysecondresist","Random Citizen","2020-01-23","Location not disclosed by user"
"1409","71567606","1528171994528686080",     0,     0,     0,     0,     0,"2022-05-22","@johnrich Can’t defend Biden’s performance, but if you think the President has any control of gas prices, you’re even dumber than you look Black Bart! And at least Biden didn’t botch the Covid outbreak response, incite an insurrection on our Capitol, and commit treason. But you do you Tex!","https://pbs.twimg.com/profile_images/1554675114830049281/Ww5cuFaH_bigger.jpg","member of Savage Republic and Autumnfair owner Monkey & Son Coffee Co Proud father",    239,    640,  23682,      1,"6633north","Thom Fuhrmann","2009-09-04","Location not disclosed by user"
"1410","17937100","1528154085890719744",     0,     0,     5,     0,     0,"2022-05-21","The second batch of USPS COVID tests arrived very quickly.","https://pbs.twimg.com/profile_images/1536629089389268992/Cb-hfcmd_bigger.jpg","Real name is Eric. Maps, trains, transit, cities, water, classical music. Blogs: ",   5649,   2814,  42234,    333,"transbay","Militant Pedestrian (parody) in the SFBA","2008-12-07","Yerba Buena, Alta Calif."
"1411","393758005","1528259469171474432",     0,     1,     0,     0,     0,"2022-05-22","@realKarloDavid @mustangmek66 @JennaEllisEsq @elonmusk Perhaps, but I am not interested in Conservative Inc.

I want to know the truth (on taxes, Ukraine, COVID, racism, AGW, Vax'es, Deep State, 9-11, FBI, etc) and having very smart, well-informed, open-minded critical thinkers hash it out from 4 directions is #BetterThanFOXNewsnCNN.","https://pbs.twimg.com/profile_images/1606746428126240773/ptSYtpF4_bigger.jpg","-💰Never underestimate the destructive power of moral hazards.
-🛑 Government is usually the PROBLEM not the SOLUTION.
-⚠️No solutions exist-(Only trade-offs)",    511,    792,  36978,      6,"obannan","Minarchist Coolidge Fan","2011-10-19","Round Rock, TX"
"1412","2660824777","1528248890759127041",     0,     1,     0,     0,     0,"2022-05-22","@Mark_Ungrin @AinsleyInc @DuaneBratt The obvious issue here is data integrity, its as good as it will be. Regardless, we need to know why the spread, what worked and didn't, and most importantly lessons learned for next time. We sadly saw covid become political everywhere with politics driving good &amp; bad decisions.","https://pbs.twimg.com/profile_images/601556009732087809/o6H8QuPt_bigger.jpg","",    626,   1966,  54719,      9,"chbmeredith","Charlie Meredith","2014-07-19","Carlsbad, CA"
"1413","1517767854724194304","1528240890149588992",     0,     0,     0,     0,     0,"2022-05-22","@JoeBiden Mr president I think u need to mandate that all hospital separat covid 19 positive and non covid  they should not be on the same floor or in same rooms  I have never had covid 19 till now because staten island hospital north has not bin following covid 19 protercall","https://pbs.twimg.com/profile_images/1520278381442523136/WNPa9bFl_bigger.jpg","Hello just a guy from around block",      5,     48,     17,      0,"IIIMallozziIII","Donald Mallozzi III","2022-04-23","Location not disclosed by user"
"1414","1517767854724194304","1528239709885026305",     0,     0,     0,     0,     0,"2022-05-22","@DonaldJTrumpJr hello I am in  Staten Island university north is mixing covid 19 and none covid  19 together in same room and floor who do I need to get a hold of","https://pbs.twimg.com/profile_images/1520278381442523136/WNPa9bFl_bigger.jpg","Hello just a guy from around block",      5,     48,     17,      0,"IIIMallozziIII","Donald Mallozzi III","2022-04-23","Location not disclosed by user"
"1415","81428340","1528205688165392387",     0,     0,     2,     0,     0,"2022-05-22","@koamalumakalani @RepBonnie @SenBillCassidy Just like in AZ when they forbid Covid-19 vaccination mandates, it’s because fewer “white” people die (as a % of the “white” pop) from the coronavirus than POC.

I think the GOP is actually Spanish Inquisition style evil, not in a “banality of” way. 

cc: @azdemparty @PimaDems","https://pbs.twimg.com/profile_images/1586895913359851520/1iQkeKvx_bigger.jpg","“We must love one another or die” | Science | Gay | Imperfect | Lifting | “If you laugh real hard, you win the game hands down.”",   1454,    995, 204909,     75,"KurtRexCooper","Kurt Rex Cooper 💚","2009-10-10","The Great Sonoran Desert"
"1416","1004728196665958400","1528381311974617089",     0,     0,     0,     0,     0,"2022-05-22","#Apple should produce outside #China
because it's not a democratic nation not this
Beijing's ""zero-Covid"" policies is among the reasons. Apple is mulling ramping production in India and Vietnam.","https://pbs.twimg.com/profile_images/1435071332228780034/DWr3ghAc_bigger.jpg","#TermLimits
#BLM
#WarrenDemocrat
#Ukraine
Talks politics and policies",  23474,  23302,  52140,      7,"Tombaan66","Tombaan","2018-06-07","Texas, USA"
"1417","2175862624","1528379970736750592",     0,     3,     0,     0,     0,"2022-05-22","@CommonSense_615 @RNCResearch Facts prove he's correct with over 100,000 new Covid cases daily. Stop making this about politics, stick to facts.","https://pbs.twimg.com/profile_images/1607791871706763264/UtRP66yh_bigger.jpg","pDOOH OOH Media, agent, writer, humorist. Paid to talk, think, film, write, laugh. Chgo Sports fan. MA Political Sci, G'Town Univ 1986. Bon vivant in-training.",   1088,   2526,  25841,     65,"nickycoston","Billboard Roadie","2013-11-10","Kalmia Point, Dayton, MD"
"1418","2450833706","1528407103278391297",     0,     0,     0,     0,     0,"2022-05-22","@WhiteHouse Reported for COVID misinformation. We started giving COVID vaccines to health care and emergency response staff on 12/23/20.  Do better with your message. Stick to facts.","https://pbs.twimg.com/profile_images/1503040967447760901/RMj_CNYz_bigger.jpg","MPH, CIC. Vaccine and Infectious Disease Geek.  Opinions and posts are my own.",   1098,   1059,  15647,     44,"InfectiousJK","Joe Kurland 💉","2014-04-18","Minneapolis/St. Paul, MN"
"1419","3156085914","1528399895618519041",     0,     0,     0,     0,     0,"2022-05-22","@FoxNews Oh now what from Covid to Monkey pox Biden let's be more worried about the economy and the Border and if it's coming in from another country close the border for damn sake","https://pbs.twimg.com/profile_images/1551119787396415489/7-6aINhD_bigger.jpg","Republican and Damn proud of it, and yes I voted for Trump and if he runs again will vote again. so please no DMs",    614,   2780,    517,      1,"Yankee1188","MGT","2015-04-14","Americus, GA"
"1420","1518805433133281281","1528394318205132800",     0,     0,     0,     0,     0,"2022-05-22","@bennyjohnson Is Biden wearing his mask inside the plane?  If not his mask wearing is just for show.  His pseudo concerns about covid.","https://pbs.twimg.com/profile_images/1522271752113557504/vzvvRiYz_bigger.jpg","BA in Environmental Policy & Analysis",     21,    229,   2038,      0,"JanetRi70894714","Janet Richards","2022-04-26","Location not disclosed by user"
"1421","52106218","1528444331173896192",     0,     1,     0,     0,     0,"2022-05-22","@FiniusMcTbag @POTUS Nestle? What would their interest be in COVID tests, dare I ask?","https://pbs.twimg.com/profile_images/1601454694357934081/rvx5hsDL_bigger.jpg","Wife. Mother. Grandmother. Messianic believer in Yeshuah. Environmentally conscious, bleeding heart conservative.",     61,    109,   1407,      3,"nofidd","Laura Compton","2009-06-29","Alabama, USA"
"1422","1256880649","1528441863107096576",     0,     2,     0,     0,     0,"2022-05-22","@DonaldJTrumpJr Umm they already have vaccine for monkey pox and there are only two cases in the United States one in Michigan one in NewYork that will not be a problem like covid thanks to your dad lying for 8weeks instead of shutting that shit down.","https://pbs.twimg.com/profile_images/1147622098904289281/AgH55a5h_bigger.jpg","Im a 62 years young a woman that is always laughing, Im independent an don't say no to much life is short live like everyday is the last day,say yes to unknown!",   1782,   2681,  48292,      1,"Laughingmichell","MichelleC","2013-03-10","Vancouver"
"1423","831822407522480128","1528500675759439873",     0,     3,    72,     0,     0,"2022-05-22","@avant5 @ScottPresler @JoeBiden And all the vaxed ppl who got covid r disease carriers. U need 2 catch up on the latest. 
My body, my choice. If ur vaccine works, why r u so worried?","https://pbs.twimg.com/profile_images/1168204091497099265/ARAdwCzN_bigger.jpg","Retired (20yrUSMC Msgt,) Animal Lover/Cat Rescue/Semper Fi Felines & Mary's Misfits",   1557,   2670,  59837,      5,"Mary86802059","Mary","2017-02-15","Pittsburgh, PA"
"1424","3345637078","1528498298859954176",     0,     0,     0,     0,     0,"2022-05-22","@amyklobuchar most due to covid &amp; their macho need to not wear a mask","https://pbs.twimg.com/profile_images/1397662417623130113/SaVOy0RD_bigger.jpg","",   1193,   1985,  33766,     20,"nortonmythos","norton","2015-06-25","Bushwick Brooklyn "
"1425","896924409927225345","1528536028742557702",     1,     0,     1,     0,     0,"2022-05-23","@SkipWilliams18 @BigDintheB1 @FoxNews Back then they didn't have the medical technology. 
The only one to blame for Covid is China. The shut downs &amp; mandates by the Biden Administration hurt the economy.","https://pbs.twimg.com/profile_images/899780045434236932/NVwjpMB2_bigger.jpg","Wife & Mother & Grandmother, MAGA
Retired florist,spent 17yrs as a Councilwoman,
Master Gardner,love to play in the dirt.
Liver transplant in 2003
*Christian,🙏",   1451,   1509,  37791,      7,"NaylorFran","Fran Naylor","2017-08-14","United States"
"1426","1539044778","1528534162986213376",     0,     0,     0,     0,     0,"2022-05-23","@Dlime86 @laurenboebert I know this is tough for you to understand so I’ll make it plain. People weren’t working.  Factories in large part were shut down because everyone working in close quarters got sick. A shortage of goods, with increased demand, means higher prices.  (Inflation). Who ignored Covid?","https://pbs.twimg.com/profile_images/1560451105066295296/pEB1kK86_bigger.jpg","Dad, 1/3 of @Longhorns_B12C, @Bigxiicountry, football hooligan (US and European), chef, nerd, gamer #MUFC #Texas",    601,    893,  14394,      6,"FLTXRedDevil","🤘🏼Long Haul Longhorn 🤘🏼","2013-06-22","Texas, USA"
"1427","21063394","1528531940042690560",     0,     0,     4,     0,     0,"2022-05-23","@vision63 @amyklobuchar Oh they’re mostly killed in traffic accidents like cops when you take out their COVID deaths which are practically suicides given that they can’t be arsed to get vaccinated or wear a damned mask","https://pbs.twimg.com/profile_images/1269409784156979200/hcpzCr6v_bigger.jpg","Robotics/ML entrepreneur @roambotics / @silsync PhD physics MS microbiology #BlackLivesMatter #NotMeUs #ProAbortion he/they",  10139,   9833, 127518,    133,"smenor","Scott #FuckElonMusk AbolishThePolice #ACAB Menor","2009-02-17","Gilbert, AZ"
"1428","1162419082332954624","1528587216179576833",     0,     0,     1,     0,     0,"2022-05-23","@DonaldJTrumpJr When I think about how many lives could have been saved if your father had listened to Matt Pottinger about cutting off travel from China due to Covid my stomach turns How many lives could have been saved ? You father could have saved more lives by shutting down America  1000000","https://pbs.twimg.com/profile_images/1170399687314157569/HSZVMC6u_bigger.jpg","I have changed my bio  Still want justice and peace for all But I'm a Democrat and  I got into this to speak against Trump I want him out of the White House now",   1359,    800,  51223,      7,"Jeanett12810864","Jeanette Clayton","2019-08-16","Location not disclosed by user"
"1429","1324336020582764544","1528580581872881664",     0,     0,     0,     0,     0,"2022-05-23","@RNCResearch Personally Biden and his administration could give two rats ass. This is a deliberate attempt to hurt the people of this country and I don't mean mentally they're trying to take us down physically. Covid-19, formula shortage,$$gasoline, jobs lost, now it'll be monkey pox, NFW!","https://pbs.twimg.com/profile_images/1605237663304503304/whlTa8UZ_bigger.jpg","A mother, grandmother and great grandmother who is fighting the fight to save our Constitution til My last breath.",    361,    129,  14716,      0,"Christi45798852","Christine H","2020-11-05","Florida, USA"
"1430","1435682373790732288","1528560363049984002",     0,     0,     0,     0,     0,"2022-05-23","@GOPChairwoman If you have facts to support any of these allegations, please state them or shut up. What would ANY Republican have done to prevent the post COVID inflation?  Keep the economy shut down?  MORON.","https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png","Older than dirt and middle of the road.",    148,    184,   4720,      0,"MacChoiligh","Mac","2021-09-08","Location not disclosed by user"
"1431","2946793946","1528711295394004992",     0,     0,     2,     0,     0,"2022-05-23","@PTI_News What is the #COVID death toll in India? #Modi","https://pbs.twimg.com/profile_images/1302450201148391425/spVaboGf_bigger.jpg","A student, educator, and an activist. I ask inconvenient questions and respect those who disagree with me",    267,    164,  12584,      4,"JamesTaneti","James Taneti","2014-12-28","Richmond, VA"
"1432","7059772","1528710846792212481",     0,     2,     4,     0,     0,"2022-05-23","@amyklobuchar Covid should not be considered a “line of duty” death, especially once the vaccine was made available in January, 2021.","https://pbs.twimg.com/profile_images/1603473271571316736/MIfrhXQ__bigger.jpg","Head of Product @ Agolo | NYS Deputy Chapter Lead, Advocacy for @MomsDemand | He/Him. Find me at ",   3581,   1706,  81713,    190,"graubart","Graubart","2007-06-25","NYC"
"1433","37827737","1528686617073840129",     0,     0,     0,     0,     0,"2022-05-23","@RBReich Interestingly we have a democratic authoritarian governor here in WA, with an AG who has agreed 47 times for him to keep his covid emergency powers with no end date.  Who love power? In WA Jay Inslee.","https://pbs.twimg.com/profile_images/566391103956324352/k-AC2aU9_bigger.jpeg","Finance and Accounting BI professional, USU School of Bussines - Accounting '94, Federal Way HS - Class of '85. Married and a  father of 4 amazing people ❤️",     64,   1018,   1404,      1,"Mike98074","Michael Daniel","2009-05-05","Sammamish, WA USA"
"1434","33189500","1528661802241953792",     0,     0,     0,     0,     0,"2022-05-23","@KellyBelle_ @sweetbay @POTUS President Biden sent Covid vaccine to Democratic Dallas when racist Greg Abbott wouldn't.","https://pbs.twimg.com/profile_images/899365378979221504/tYzd-zxr_bigger.jpg","#VotingRightsNow 
 I am black/Choctaw.  #NotOneSecond
#GrowTheHellUp",   3313,   5001, 363581,     69,"ruthellaowens","RUTH ELLA OWENS","2009-04-19","Dallas, TX"
"1435","21709908","1528652782391029761",     1,     0,     1,     0,     0,"2022-05-23","Never Forget: Trumpf knowingly and deliberately LIED to us abt COVID (Woodward has him on tape), and Trumpf REMOVED the elaborate global pandemic early warning system Prez Obama had set up with, among other things, a scientist inside the Wuhan lab. 100,000s died unnecessarily.","https://pbs.twimg.com/profile_images/1179045270/pga_bigger.jpg","#TheResistance TIME 2006 Person of the Year #1FIRST #GoJoe #DeTrumpification #MedTwitter “Be the person your dog thinks you are” #RemovePutin",   5243,   5261,  56314,     20,"soleilbrille18","Czechmate 🇺🇸🇺🇦🇨🇿🇸🇪","2009-02-24","Location not disclosed by user"
"1436","1397884398809255936","1528770339270012928",     0,     0,     0,     0,     0,"2022-05-23","FLORIDA We need to eliminate DeSantis, Dead fish/red tide pollution,Dead people/ coronavirus pandemic, voter suppression,and all that money that is being laundered? Floridians starving,homes at ridiculous price gouging. hot as all hell,now trees becoming an endangered species","https://pbs.twimg.com/profile_images/1530232600148819971/QEqRhoXk_bigger.jpg","Detecting the corruption abducting Florida...no dm please..",   1481,   4882,  48189,      3,"Stunned95005444","Stunned","2021-05-27","Location not disclosed by user"
"1437","1222190994311073795","1528759144563499009",     0,     0,     3,     0,     0,"2022-05-23","@Andyslapassemp1 @nytimes @POTUS I am double boosted and just tested positive for Covid but my symptoms are very mild. I want to say God Bless President Biden for all his work in getting the vaccines to the public.  I have a cousin that almost died because he was not vaccinated and now has health issues","https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png","Writer",      8,     26,   2738,      0,"GerriEd87582932","Gerri Edwards","2020-01-28","Location not disclosed by user"
"1438","41454226","1528740075416190978",     0,     0,     0,     0,     0,"2022-05-23","@POTUS @VoteGloriaJ Hope people use reason and not hoard it ...think of other Parents who need it for their babies!  Do not let happen what happened during COVID!!  BUT OUR ME ONLY MENTALITY IS WAY STRONG IN THE USA!!😢😢😢","https://pbs.twimg.com/profile_images/1248216781052768257/7cKKoWAy_bigger.jpg","",    318,    343,   4814,      0,"Nancydiner","Nancy Leonard","2009-05-20","Location not disclosed by user"
"1439","1133028237947199489","1528892266915323904",     0,     3,     3,     0,     0,"2022-05-24","@Whyt13Christian @POTUS It’s called common courtesy. Plus Japan’s been doing mask wearing long before Covid became a thing. 

And do you know why?

That’s right… common courtesy.

Something we Americans should practice more of, really.","https://pbs.twimg.com/profile_images/1551334282458632192/nQLWFTV9_bigger.jpg","Writer of ninja moms, cat-girl cryptids, and half-angel warrior-saints. Love is a religion. Practice it. 🌻 🀛🀝🀣 He ㊚ Him #WidowsLegacy",    231,   1607,  50645,      1,"Seiginotora_TM","【正義の虎™ 】Ken D. Blackwell","2019-05-27","Portland, OR"
"1440","1143768780","1528938622237417478",     0,     0,     0,     0,     0,"2022-05-24","@JebBush @GovRonDeSantis Please tell that to all those who died of Covid in FL.","https://pbs.twimg.com/profile_images/1026669159340535808/wGGEQ_7Z_bigger.jpg","astro & physics | implosions & explosions | v&v | BBs & naval warfare | GSD packs | motorsport racing | cooking | trails and mountains | Twitter with no fees 💪",    178,    361,   7780,      0,"tomekplewa","Tomasz Plewa","2013-02-03","United States"
"1441","1424047293901246464","1528936961888735232",     0,     1,     0,     0,     0,"2022-05-24","#prosecute #boa to fullest extent of the law for abuses to small business owners #since Covid-19. # I will gladly testify of all abuses suffered at their hand. I have #written #evidence. ##BOA you lied to us since you financed the mortgage #CIA must prosecute","https://pbs.twimg.com/profile_images/1424050471036145669/VV-ZGXZE_bigger.jpg","Trilingual Evangelist, Pastor, Husband, Father, I love to impact my community for Christ and for the betterment of Humanity. Retweets do not imply endorsements.",     88,    440,   1694,      0,"ErnstJr","Ernst Gautier, JR. MTS, AIF","2021-08-07","Location not disclosed by user"
"1442","54886540","1528920227810902021",     2,     4,    14,     0,     0,"2022-05-24","@nuhope2022 @FvckYourFear @Nockit1 @ShockTraumaRN @provaxtexan @WiscguyNE @MatthewNewell67 @AngryFleas @YellowstoneRan1 @tomsirolimus @JonathanHannah @SkepticalMutant @doom37455413 @PremChamp1 @pawley_robert @IdunsDaughter @TonyBaduy @KStateTurk @andylumm @richykirsh @MichaelSteidel @volpiranyas @ConsequentialBr @WalterTAllen @JimeeLiberty @OrenthalJames17 @mcfunny @freeman_pitcher @Monstercoyliar @WendyOrent @RayEppsFaker @itisjustmebabe @pompili_amanda @conkyan @canyon_free @ShockTraumaNP @_This_is_Kitty_ @Mand2101 @AndrewLazarus4 @GeoffSchuler @swedishchf @CastorT26371809 @kevinault @KathyGa28615606 @theanswer50 @HighJanky @handmadekathy @NoMisinfoToday @PLHartungRN @DineshDSouza The vaccine offers durable protection against severe diseases and death, even if not forever. Vaccines don’t cause cancer and mRNA vaccines don’t cause blood clots. COVID, which you promote, does cause blood clots.","https://pbs.twimg.com/profile_images/1592328363401584641/SuR4VnWs_bigger.jpg","Professor of Law, UC Hastings, teaches torts, administrative law, etc'. Writes about vaccines and the law. Vaccine advocate. Mom. Political statements my own.",  13633,  11895, 321959,    280,"doritmi","(((Dorit Reiss)))","2009-07-08","Bay Area, CA"
"1443","1326318704469012480","1528916209554509824",     0,     1,     0,     0,     0,"2022-05-24","@BillClinton @JoeBiden Why are we not acting immediately on all threats to US citizens?  The baby formula was known in February, Covid was known in Dec 2019, Monkey Pox was known last month. STOP ALL INTL FLIGHTS FROM COUNTRIES that are sick with Covid and Monkey POX and get the US in control!!!!!","https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png","",      3,    132,    526,      0,"Preside17533268","President","2020-11-11","Location not disclosed by user"
"1444","752314280758931456","1529073328006234112",     0,     1,     0,     0,     0,"2022-05-24","@JebBush @GovRonDeSantis How locked down you get all comes down to how much you value a human life. Florida’s covid death rate was FIFTY times Australia’s, which was very locked down.","https://pbs.twimg.com/profile_images/1223535680195911680/q8Sp4hXW_bigger.jpg","“Twitter’s most mild mannered troll” Blocked by @catturd2",    756,   3104,  26211,      3,"ny_flaneur","NY_Flâneur","2016-07-11","Manhattan, NY"
"1445","1488486731825438729","1529049551272828928",     0,     0,     0,     0,     0,"2022-05-24","@JebBush @GovRonDeSantis PS Florida reported 60,000 new cases this week. They've hardly emerged from the COVID crisis. 
 
But, please, don't let the facts and people's dying slow your fascist leaning roll.","https://pbs.twimg.com/profile_images/1605587052971675649/GzN7bDSn_bigger.jpg","Fighting American-GOP fascist movement since '15. PROUD Christian gay man. Leadership Development Coach. ENFJ.",     92,    350,   4676,      0,"parsons_stu","Recovery Crossings","2022-02-01","NYC"
"1446","911604386475933696","1528973357626150912",     1,     0,     1,     0,     0,"2022-05-24","@Jim_Jordan WOULD WE / THE PEOPLE  HAVE A DEMOCRACY 
HOW MANY PEOPLE WOULD STILL GET KILLER COVID
HOW MANY PEOPLE DEMONSTRATING FOR
HUMAN RIGHTS GET SHOT 
HOW MANY PEOPLE IN UKRAINE WOULD DIE BE IN PRISON
BECAUSE PUTIN WOULD JUST WALK IN
WHAT ALLIES WOULD THE US HAVE
ZIP","https://pbs.twimg.com/profile_images/1249791641822650377/tNteQGAW_bigger.jpg","",    826,   4782,  11611,      0,"2kenlars2","Kenneth Laurence","2017-09-23","Location not disclosed by user"
"1447","3976518680","1529102358977753089",     0,     0,     1,     0,     0,"2022-05-24","@BuckSexton Biden and administration’s Covid response has been great, schools are open, stores are open, stadiums are open and the death rate is way down. 

Hopefully Buck Sexton crosses the border illegally and his apprehended and then he can stop spewing propaganda on Twitter.","https://pbs.twimg.com/profile_images/822302803104120832/WhqgnbyF_bigger.jpg","CPA, political moderate, USC Trojans Alum, Los Angeles Lakers fan, stock investor and avid tennis player PS: I am like Dexter, I only troll trolls",    590,    586,  42249,      9,"andy_mccormac","Andy McCormac","2015-10-22","Marina del Rey, CA"
"1448","1350675541964320768","1529163030617014272",     0,     0,     0,     0,     0,"2022-05-24","@reidepstein Says the man who dumped stock when he found out the economy was going to collapse when Covid shut everything down. What an honorable fellow , so w e MUST listen to what he says. Brian Kemp is going to kick his *ss OFF!  :)","https://pbs.twimg.com/profile_images/1350675761859014656/YvqdRogV_bigger.jpg","Los Angeles transplant, ex- Marine, retired teacher!",    297,    850,   5042,      0,"geralden_james","JamesGeralden","2021-01-17","Location not disclosed by user"
"1449","1502037481797029900","1529149383484182529",     0,     0,     0,     0,     0,"2022-05-24","@kerpen You conspiracy nut jobs need to get a life. NPIs were part of the possible strategies in the pandemic playbook started by GWB and expanded by Obama. Never implemented under them because it was for something like COVID which is once in a century type of a event. Cut it out.","https://pbs.twimg.com/profile_images/1553024923974737920/6kcH2_Pa_bigger.jpg","Fan of: @Padres @GoAztecs @UMichAthletics @starwars @ThomasRhett @coleswindell @NFL_2_SD #SpanosSucks #ExChargersFan",    371,    694,  12495,      2,"DaveySports98","David Leland","2022-03-10","Poway, CA"
"1450","1492498392169263110","1529144857368748032",     0,     1,     3,     0,     0,"2022-05-24","@GavinNewsom Why don’t you worry about CA. Here in CA no one can use a public bathroom because there is either someone living in it, shooting dope in it or it’s locked in order stop the spread of covid…","https://pbs.twimg.com/profile_images/1515365078853251074/U54FjKjQ_bigger.jpg","Goat farmer",    114,    503,   4662,      8,"TroySweezey","Gay Frog","2022-02-12","Location not disclosed by user"
"1451","620291951","1529141709522624512",     0,     0,     0,     0,     0,"2022-05-24","@JebBush @GovRonDeSantis Isn’t #Florida the state with the most #Covid deaths? It’s 1st or close to 1st for worst-handled Covid pandemic. @GovRonDeSantis didn’t take appropriate safety precautions which caused the death of 1000s. He was negligent &amp; deliberate in his passive aggressive style of governing.","https://pbs.twimg.com/profile_images/1456026062643548160/Te_7UNu8_bigger.jpg","Dem * Writer * Strategist * Designer *",   8325,   8583,  17621,     49,"KarenSavvyAdPro","I daydream of Arizona rolling hills and blue skies","2012-06-27","Seattle, WA"
"1452","713107684581588994","1529204973338210304",     0,     0,     0,     0,     0,"2022-05-24","@JebBush @GovRonDeSantis A model that resulted in at least 74,000 COVID deaths, and more per capita than California. The stench of death will follow DeSantis everywhere. This is not what people usually mean when they call something a shining example.","https://pbs.twimg.com/profile_images/764905528850018304/xQWChvAL_bigger.jpg","Dad to a daughter with DS; Solar-powered Aerospace Engineer; US Marine (E-5, 6521); graduate of PSU and UIUC; the worse half of @alphahuskyalpha",   1214,   3147,  50972,     10,"RussTaylorPhD","Dr. Russ Taylor","2016-03-24","Jurassic Park"
"1453","1491207021370171394","1529235135995990017",     0,     0,     0,     0,     0,"2022-05-24","@HouseGOP, I just appealed to @SenateGOP to make a difference in some young men who will be graduating from USAFA. Because they didn’t take the shot, they will be allowed to graduate, but not be commissioned. These young men entered USAFA before COVID-19 existed. Please help?","https://pbs.twimg.com/profile_images/1524374605367889921/xhvdQ6lb_bigger.jpg","BS, Astro, USAFA,68; MS,AstroPU,’69; PhD,EE,UNM,’94. Bond-slave of God, Husband, Father, Grandpa. My best “job” teaching at USAFA, 1978-1982! Priest support,’11",     50,    250,    841,      0,"Felix_E_Morgan","Felix Morgan,PhD","2022-02-09","Albuquerque, NM"
