"","author_id","id_str","text","geo","description"
"3877","1249391923846164483","1580685974052302848","@Patrickkerby58 @KristiNoem @RepJamieSmith South Dakota had the highest Covid death rate per capita IN THE COUNTRY in 2020. 1 in 700 South Dakota residents died from covid in 2020. If you call that success, I would hate to see your definition of failure 😂","1a5fd1b93128bb9e","The Trauma Informed Nurse- helping nurses heal themselves, their patients, and the art of nursing"
"3878","600174958","1580684345752244224","@0xwarstars0 @heather_lhaney @JohnFetterman @EASCarpenters Then I've lost you. Bye.

Best of luck on voting for people who would rather ""disintegrate"" reformed felons rather than integrate them into having barely basic productive lives.

I know you hate all the early releases due to COVID. Should have been wiped out by the virus, yeah...","ab707672074afdbf","Professional third wheel. Democratic Freedom alignment who stands with LGBTQ and BLM. slightly emo. Hey, I'm fun and helpful. Master account of alliance of 12."
"3879","3082902928","1580680365962063873","@ChuckGrassley Welcome to gop America where covid is slowed to ravage citizens and medical experts be attacked cause they making decisions to save lives not gop egos.
  Same gop who wants anyone investigated but themselves wonder why chuck ???","e2a1b9c793e64931","I am a 57 year old male who likes bama football,NFL,and NASCAR.. I like to chat and love rock"
"3880","2496292129","1580676220756557825","@GOPChairwoman Far fewer than your party killed with poorly managed pandemic decisions for Covid.","90eed94925e42147",""
"3881","972862322111901696","1580668905970073600","The Treasury Department is probing Ron DeSantis' cruel migrant transports and whether he improperly used money connected to COVID-19 aid to facilitate the flights.","002e24c6736f069d","Sapiosexual, feminist, tech & US politics enthusiast, JWU & CCNY Alumnus 👨🏼‍🎓. Audacious, ambitious, egotistical, & a Virgo. #Knicks & #Yankees super fan!"
"3882","546289246","1580730153247789056","@charliekirk11 When conservatives take the rights false wonder drug ivermectin, to battle Covid-19 and still ends up succumbing from the coronavirus wouldn’t that mean that they got owned by science the libs and the FDA.  

🤔","01fbe706f872cb32","I’m very curious about everything from Science to History etc. I enjoy traveling. Visiting Museums. I’m an amateur lightning and cityscape photographer."
"3883","1008850296787881984","1580716645227515904","@Jim_Jordan The same way the former guy told us COVID would disappear and go away like the flu","0557e33c3bef86ac","Southern University Jaguars, Miami Dolphins, Dallas Mavericks, Dallas Stars, Texas Rangers. Yea I’m here for all the smoke! /G\"
"3884","927760921992269824","1580708060200247299","Did @TudorDixon just ask what the Governor of Michigan is going to do to fight global inflation?! 

Okay, let’s pretend that Germany, the UK, and every other country isn’t also getting beat up. We’re trying to clean up the world after covid, stop criticizing how she holds a broom","67d92742f1ebf307","Canton Township Clerk “Elections belong to the people” ~ Abraham Lincoln"
"3885","1014243866969542657","1580695963609354241","@brunosylvie7 @DeSantisWarRoom @CharlieCrist I bet you hid in your closet with 5 boosters and three masks during covid","711c63250a2df503","Christian | Editor-in-Chief @flvoicenews | Founder @flmediainteg | Political Commentator"
"3886","1456455701874761728","1580768844179968000","@CartiMUFC @POTUS That’s funny, nearly ever metric used to measure success or failure of an administration, this administration has failed terrible at!  Foreign policy, the economy, immigration, domestic spending, inflation, deficit spending, debt, Covid.","71ce5137b842ec75","21 years of Honorable and faithful Service"
"3887","1491951271481278466","1580872873668841472","@FLManBearPig @VERBAL_CHANCLA @RBReich The last 4 Presidents increased the deficit dramatically and blew out the spending. Covid supply chain tipped us into an inflationary event.","a75bc1fb166cd594","clear eyes, full diaper, can’t lose. pro cop & Blm pro Russia 🇷🇺 pro Ukraine🇺🇦 Pro 1 & 2A PRO LIFE. MAGA for all but carbon tax fat people."
"3888","3751973549","1580819612924796928","@SwerveChris @OmarRiverosays Did jones make the death threats? You don't have to agree with his speech. It wasn't smart. Should America blow up Iraq because Biden said his son died there, or should we impeach buden cuz he said getting the vax will prevent covid?","18810aa5b43e76c7","Fan of Trump,  Secretariat, 2A, my dog & my horse (who's related 2 Secretariat). Pronouns? Nope. & there r 2 Genders. only DMs from Dallas ppl.Thx."
"3889","1196300942431457281","1580799104736559105","@DrOz Total BS told by a COVID denier! Unpredictable virus changed the narrative, not Fetterman!","288de3df481163e8",""
"3890","20753689","1580782759269711873","@BetoORourke He ended covid mandates and gave us back out liberties. Get out of my Texas!","70b538807e617654","Scottish Lord | Photographer | NASA Shill | Adventurer | Martian | Storm Chaser | Oxford Comma | Pronouns For/Weaklings"
"3891","14799953","1580782232201211905","@TheOtherMandela What about all the COVID health decisions?","e0060cda70f5f341","Christian, American, Texan, conservative and proud SHSU Bearkat alumnus."
"3892","3483947841","1580956806188531712","@TomFitton You know what’s sad?  The guy you are supporting will gladly throw you under the bus to save his own skin and you know it!  You would sacrifice your own family in support of a criminal who oversaw the deaths of thousands of Americans due to his denial of the COVID pandemic !","f02a00a2aa11bfe3","An African American woman who loves her family, friends and truth!  Blue Wave"
"3893","3018066451","1580924474005651456","@CoreyEBeverage @DonaldJTrumpJr The closest we came to energy independence was during COVID shut down. US debt increased by $3 trillion from Ryan's tax plan before COVID.","159279f05be2ade4","I believe in reproductive choice. #prochoice #reproductivefreedom"
"3894","1134622088231358466","1580917750129922048","@GovKathyHochul I was told not all health care workers will qualify for your NY State Heath care bonus . It seems very unfair as they were the ones risking their lives with covid patients . How can you exclude anyone !!!!! You need to rethink this governor . they risk their lives! It’s wrong !","00c39537733fa112","Open minded caring"
"3895","116101777","1580992761355853824","@pjhn22 @POTUS If you’re still using case numbers to indicate the severity of an outbreak, you really shouldn’t be talking about COVID. They were never a great indicator to begin with ✨","3b77caf94bfc81fe","It’s never that serious ✌🏻"
"3896","933384230553387008","1580989261125283840","@GOPChairwoman Insurance companies have raised prices after covid hospitalizations &amp; long covid cases. Not surprising. Get vaxxed people.","0b8f86488a6ebab7","“Stay angry, little Meg,” Mrs Whatsit whispered. “You will need all your anger now.” A Wrinkle in Time
@Rainbird42true@mstdn.party
@rainbird42true on "
"3897","60787247","1580959513468731407","@DanCrenshawTX @JennDif This aged terribly. Vaccination unsafe and totally ineffective. Actually enhances the spread. Shut downs never should have occurred and vaccine mandates are illegal, immoral, and unconstitutional. Vaccine should immediately be halted.","00c55f041e27dc51",""
"3898","829554426612363266","1581040545761148928","@lavern_spicer Every soul who died on Jan 6 th at the Capital is blood on his hands- as is every person who died from covid because of his ignorance","5a9de3ff3fdd849d","RN, 🏳️‍🌈,fiscal conservative treehugger,🐾🐾❤️,RESISTER,👂No DMs NO JOB offers"
"3899","827224729203322884","1581039868418740224","@Jim_Jordan Duh. It’s like this guy isn’t in Congress lol. Hospitals still need covid funding which is provided under emergency powers","5e4b6834e36e68fa","Engineer, avid trader, adventurer and Rams' fan! 😃 My page is a mixture of sports banter and stock pics that interest me. "
"3900","116101777","1581033510545985536","@pjhn22 @POTUS Long COVID isn’t as prevalent as social media makes it out to be and we have actual numbers from the last couple outbreaks showing that outcomes are not as severe as the surges go on. Even if you are going to use case numbers, the thresholds for mitigation are outdated.","3b77caf94bfc81fe","It’s never that serious ✌🏻"
"3901","25058050","1581030414428569600","@WSJopinion @KarlRove Time to declare a covid emergency and make ballot drop boxes and mail in voting mandatory!","520ec55e465e5e69","Carolina Hurricanes fan"
"3902","16430930","1581026578154549248","I was in Italy recently. Inflation there is over 10% and gas was over $8/gal. I asked several people what caused it. They all responded COVID and the war in Ukraine. No one mentioned Joe Biden or any Democratic members of Congress","737fcb9daae404ac","@Thomg57@mastodon.socia"
"3903","1115052521968418816","1581014198686924800","@DeanxRiley @RadioFreeTom Most of those scientists have probably had Covid or are current with all boosters. 

Our collective immune systems are no longer Covid naive and can effectively deal with covid.  

The imperative to use masks is not as critical as it once was.","689083f5b4e488b4","Unabashedly liberal #ETTD  #Hiking #Fishing #Cats The GOP is pro-fascist and non-Sentient"
"3904","702634512551796736","1581068457117831168","@Jim_Jordan The pandemic IS over. Covid is not. There is a difference.","013379ee5729a5e6","Retired educator turned volunteer activist. No DMs! My wish: Can't we all just get along?  Please!!!  #BlueCrew #Bluein2022"
"3905","933203937745707008","1581066900548640770","@McquaidBobby @blueheartedly Absolutely. Funny how they quit reporting Covid deaths after Biden took office. Deaths soared under Biden. He killed small businesses. He’s a weak President and Country’s don’t respect him. Our dollars spending power has greatly declined under Biden. He’s horrible.","b0dff539d07de13d",""
"3906","546289246","1581060278305058816","@charliekirk11 So When conservatives take the rights false wonder drug ivermectin, to battle Covid-19 and they still end up succumbing from the coronavirus doesn’t that mean that the conservative right and MAGAs got owned by science the libs and the FDA.  

🤔","01fbe706f872cb32","I’m very curious about everything from Science to History etc. I enjoy traveling. Visiting Museums. I’m an amateur lightning and cityscape photographer."
"3907","1248880087102967808","1581134858654392324","MID TERM ELECTIONS :COME ON PEOPLE WE WANT DEMOCRATIC REPUBLICAN ADS TO STIR THE MELTING POT NOW THE VOTING PUBLIC HAS TO HAVE PIZZAZZ COVID-19 CAME FROM CHINA PEOPLES PARTY AND THE MEDIA REPORTS ARE FAILING JRB-25 INEPTITUDE INACTION CUTTING EDGE TECHNOLOGIES DISNEYLAND TO VOTE","56909099a1d44057",""
"3908","2434080450","1581125410129326080","@gixermc @POTUS 🤣🤣 I bet you helped spread Covid too. You can’t have a global pandemic and not have consequences.","b92d59dc197635bf","Free-Thinker, Independent American Patriot. End Hate"
"3909","57936182","1581103803989864449","@AmyMcGrathKY They voted for a guy who wanted you to shove a flashlight up your ass to cure Covid. Logic does not play into this","f546db03397f6e09","I represent injured workers"
"3910","1560320938482184193","1581098391383068674","@Jim_Jordan A pandemic takes YEARS to be over. People areSTILL DYINGof Covid19…the pandemicIS NOT OVER.We are not at the”endemic”stage yet.Perhaps you should use a dictionary and research the current # of Covid deaths. As an elected official,if Biden told you to jump off a ledge,would you?","fbb3d1e41acab043","Love truth and honesty, PROUD Democrat 🚫DM’s (I won’t respond) Retired nurse,support women’s rights, BLM, LGBTQIA+. My loves are my kids and grands!"
"3911","1250046758","1581275212532027392","@Tony4WI Drench the airwaves with this. All my republican neighbors who got COVID relief because of caring democrats need to hear what Republicans really think of them. It's actually what they said about others getting relief b4 they needed it. They were offended when called out on it.","7dc5c6d3bfb10ccc","UW-Madison - History, Programmer #Guitar  #TheResistance, #ImpeachTrumpNow"
"3912","1457325372995944452","1581264833768394754","@Woody4123 @JonathanTurley Masks don’t work unless they’re medical grade. A piece of cloth over your face doesn’t stop the contraction or the spreading of COVID. Ask the masked Joe Biden.","dd9c503d6c35364b","Went from Democrat to Conservative after conducting extensive research on both parties. Now I can’t believe that anyone who loves our country is a Democrat!"
"3913","1526167236892844033","1581179511453851649","@Kevin5740Arnold @marcykey50 @JoeBiden Didn’t matter during Covid;which,@ 1st said vaccines had 95% efficacy, NOW WE FIND OUT WERE NEVER EVEN TESTED ON MICE FOR A FREAKIN WEEK??! Are you kidding me!!","0d63964865661876","0zip"
"3914","1311367784857833472","1581167813695524864","@Jim_Jordan The virus is still around &amp;people r still dying but not in the numbers . Until the vaccine is mandated it will never leave just mutate again &amp;again. Childhood  shots were mandated! Pres George Washington mandated sm pox vaccine. All these illnesses either died out or not deadly.","1010ecfa7d3a40f8","I’m creative in painting and sewing. I’m a widow and a mother of 5 sons and 18 grandchildren."
"3915","1503087646859575298","1581366133437136896","@TeamPelosi I remember people getting fired because of vaccine mandate you voted for even if there were medical reasons not to get it. So please don’t tell me you care about peoples bodies or their health. Your a lier","4ec01c9dbc693497","Professional Realtor in Naples, Bonita Springs, Estero, Fort Myers"
"3916","938079222593187842","1581363464232370176","Reason #25 not to vote for @leezeldin- Newsday Endorsement- @Newsday Long Island’s Newspaper endorsed @GovKathyHochul  today.  Citing Women’s Reproductive Rights, Hochul’s commitment to Environmental Issues,  Covid-19 Response &amp; Mental Health Funding, the endorsement is logical.","ecff2a43d54be774",""
"3917","2170478154","1581358067140001792","@DailyJLee @jrpsaki I don't find your wording persuasive but ok...perhaps you can convince others. Covid is a very minor illness for 99.5%+ of the population who contract it (and essentially everyone will contact it - - likely more than once). I've had it twice myself (with the vax and while masked)","63fc5d2e91b3f086","Lawyer, proud father, bad golfer, good poker player, @Gettysburg and @PittLaw Alum, politically conservative, aspiring Jeopardy contestant, reader."
"3918","1033162882471477248","1581347008572723200","After 2 yrs of pandemic lockdown, loss of production &amp; profits, the major monopolies have opted to cash in on the reopening by jacking up prices. This is global. The “inflation” is price gouging to regain lost profits during Covid. Republicans gave them the power to do this!","d1f122645b638aec","akaSAM Liberal/ environmentalist/ Equality 4All/ return morality & ethics to politics / people over profits/ recycle/Followed by BDD & Dr Cole McKinnon😄🌈"
"3919","1544600726","1581340205604548610","@JamesBradleyCA Well Einstein....there is this thing called the global economy which is experiencing inflation. When the world starts to see some relief from the economic impacts of Covid, Russian War, and the GOP's manipulation of oil prices, Biden's Act will have a larger impact.","5a100daa27997280","Cannabis Business Owner, Former Educator, D1 Wrestler, Bearded, Tattoos, Cannabis Policy Oversight, Portland Fucktrump -

be good, do good and kick ass!"
"3920","32267338","1581331054681411586","@TherapistAtLaw I don't need the forgiveness. I paid over 20k off during covid. I could pay off everything left right now if I wanted but if they are gonna use my tax money to ruin the economy more than I mine as well make it worth it","00b957f2781eee35","LIFE LONG BAYLOR FAN EST. 1991
THE PROPHECY SHALL BE FULFILLED
Baylor MBA Candidate
Support the BU road game tailgates via Vemo: @T-REX1991"
"3921","4850823731","1581407744245964800","@leannemodell 💯💯💯 It seems true of many of us &amp; it certainly is of me: many of them are my relatives &amp; church folk I grew up with. They are deep in this poisonous cultural bubble. I can talk to them — if we don’t talk politics or COVID science 🙁","0eb9676d24b211f1","Opinions of a former political cartoonist, current history cartoonist, and longtime advocate of education and the arts. Him/his."
"3922","854360794506698752","1581407636633059328","@DonSuths88 @GaryLewisWright @Nigel_Farage Not colonists obviously… covid… yet I think China hid it for quite a while.","00a47702524be1d3","Worked government service, IT, and teaching. Honors degree from research university. Politically unaffiliated."
"3923","2170478154","1581395372140003329","@DailyJLee @jrpsaki To the contrary, you can't ""live a life without the threat of health hazards""...we never could. That's a strange comment. Further, it's not a failing to be infected with covid...did you read my tweet? Told you I contracted covid while I and everyone around was masked. So  1/2","63fc5d2e91b3f086","Lawyer, proud father, bad golfer, good poker player, @Gettysburg and @PittLaw Alum, politically conservative, aspiring Jeopardy contestant, reader."
"3924","362247039","1581471978409451520","@AdamKinzinger @DavidSacks Haven’t you been voting by proxy because of the Covid emergency? I mean…","f54a2170ff4b15f7","Follower of Christ, my wife, Hawks and Cubs. In that order."
"3925","847887221390663680","1581449044660224000","@Jim_Jordan He said covid isn't over but the pandemic phase is. Im saying most have either died or vaxxed....it's going to be a virus we'll have to live with now. Yearly boosters and flu shots.","bc3a38d3d5999b4b","Retired, grandma to 2 beautiful girls, liberal Democrat, 6yr breast cancer survivor, imperfect  Christian, fair minded, #BlueCrew, pro-choice no dms🌊"
"3926","3271386690","1581531465535217664","@kylegriffin1 Pls provide 1 example, or 1 verifiable lie he’s told.

How’s he different from countless MSM propagandists who lied to us about Covid, masks, Jabs, BLM, the border, crime, guns, CRT in schools, or who said said men can get pregnant, overturning Roe means abortion’s illegal etc…","1c70a89b85693461","Girl Dad•Married 2 Rockstar•Founder Strength U® Sports Performance•15yr NCAA DI Coach•Colgate Alum•Advocate 4Critical Thinking,Freedom,Trad. Values&Common Sense"
"3927","17514544","1581512716615045120","@GOP In FACT record wage growth of 14.79% preceding global inflation coupled with Biden's subsequent investments in American workers provided a strong buffer, isolating us from the negative financial effects of COVID &amp; Russian terrorism, far more than any other country in the world.","ac88a4f17a51c7fc","Now at "
"3928","3229924922","1581489928617459713","@DuckYouAntiVaxr @mjsisko @maton1200 @DrJamesOlsson Google had openly acknowledged censoring anything that the Biden admin disagrees with.  For example, Cleveland clinic reduced covid deaths by 200% with hcq and zinc. If you search on google / can’t find study. Any other search engine - pops right up","2526edd24c06e60c","love dogs. oppose medical mandates and jab ID cards. Faux chi - stop needlessly torturing beagles; Calif refugee; love the lakes, waterfalls of the Ozarks"
"3929","873270569692569600","1581487233097682946","@Cardsfaninga @JackPaulMiller @marklevinshow Uhhh.. Since early 2021, gas prices have been steadily rising, with the largest peak seen in March 2022
Those climbing prices have been closely linked to the coronavirus pandemic, because in the early days production dipped because no one was driving.","300bcc6e23a88361","Darkness cannot drive out darkness; only light can do that. Hate cannot drive out hate; only love can do that. ~ Martin Luther King, Jr. Blue 🌊 all the way💙"
"3930","356592761","1581478610791436289","Washington Democrat Governor Jay Inslee's emergency powers are scheduled to end in 17 days 

He's had emergency powers for 958 days 

Despite the CDC revising its COVID vax guidelines several times, Inslee's mandate for state workers remains","300bcc6e23a88361","Host-570 @KVIseattle 101.5 FM HD3 M-F 3-6 PM PT 🇺🇲
West Coast editor-@TPostMillennial writer @humanevents opeds @newsweek
Mazel Tough 🔯🇮🇱
Tips:Ari@kvi.com"
"3931","481652799","1581641340797874176","@MarcGoldwein I think I would add ""do nothing"" to the poll. The root causes of the current inflation appear to be factors impervious to any actions. Eg, labor market, supply lines, Ukraine, OPEC, China covid shutdown.","d6819fe60643ebc1","Moderate Dem, Retired RRT, Health Informatics, Orioles devotee, Proud Grandfather of 2 boys."
"3932","1497243431298637824","1581636510952337410","@JustTheFacts37 @ThomasSzymon @PMC713 @tylerpager Covid has a mortality rate of about 1%, Mr ""Party of Science"".  The vulnerable should always have done what they needed to do to keep themselves safe, while the rest of us got on with life.  It's unfortunate that our government chose to lie, for politics, rather than be honest.","4ec01c9dbc693497","One can only laugh."
"3933","856363403270656000","1581623517186883584","@SenateGOP Led us out of Covid suicide!","1c69a67ad480e1b1","Retired Lab Technologist"
"3934","1108127615808954370","1581609495733899265","@SenateGOP Reminder: Republicans gave us record Covid deaths, lost 9 million jobs and 9% off of GDP.","2dbc9973dd80d3a3","retired business banker, father"
"3935","173132035","1581687389709545472","@BostonGlobe Thank you to @RepPressley and @EdMarkey for your work on #COVID. 

We need to do better for people who are suffering, and need care and funds to support themselves.","5f8c8fa6711d7ce6","#CareerCoach | Speaker | #Strategy Consultant | #Sustainability | #StreetsforPeople"
"3936","1479268023659896839","1581677975006633989","@GeorgeTakei How come you never called for a committee to determine who is responsible for creating Covid-19? Nancy Pelosi and Joe Biden have the power to call for an investigation of why they didn't want the people to know why our families were killed.
Why don't Democrats care.","4ec01c9dbc693497","I'm happily married not looking for any dates of any kind."
"3937","15137670","1581674925504724992","@RealBrianCutter @TudorDixon Relative to GOP lead Florida, which had practically no COVID restrictions in the interest of public health, what was the per capIta rate of COVID deaths in MI under @GovWhitmer?

If @TudorDixon wants to thrown around stats, start with the most important ones … human lives.","bc3a38d3d5999b4b","Husband, Dad, Storyteller | Producer: @BokehMovie | Principal: @VergePictures | "
"3938","1479268023659896839","1581674027537473537","@BidensWins Please don't have me arrested or killed for asking questions. Don't send the FBI to my house in the middle of the night. Why you never cared about who created Covid-19 and killed over 1,000,000 family members? Why?","4ec01c9dbc693497","I'm happily married not looking for any dates of any kind."
"3939","1479268023659896839","1581671800643018752","@mmpadellan That is not true; what I want to know is that 1,000,000 plus people died from Covid-19. Nancy Pelosi never opened a committee with a camera crew and film producer who funded Covid-19 and is responsible why the Democrats in Washington never wanted to know who killed our families.","00191b5c37b0bb68","I'm happily married not looking for any dates of any kind."
"3940","1479268023659896839","1581667700153413634","@CharlieCrist When you were in office in Washington, did you do nothing to find out why we lost 1,000,000 loved ones to Covid-19? Why you never wanted to find out who created Covid-19 and who paid for it? What did you know, and when did you know why you did nothing to tell the American people","00191b5c37b0bb68","I'm happily married not looking for any dates of any kind."
"3941","356592761","1581664196353458176","Washington Democrat Governor Jay Inslee's emergency powers are scheduled to end in 16 days 

He's had emergency powers for 959 days 

Despite the CDC revising its COVID vax guidelines several times, Inslee's mandate for state workers remains","300bcc6e23a88361","Host-570 @KVIseattle 101.5 FM HD3 M-F 3-6 PM PT 🇺🇲
West Coast editor-@TPostMillennial writer @humanevents opeds @newsweek
Mazel Tough 🔯🇮🇱
Tips:Ari@kvi.com"
"3942","1479268023659896839","1581663429504299009","Covid 19 killed over 1,000,000 family members. Why Nancy Pelosi never opened a committee to investigate who was responsible for creating and funding Covid 19. What did she know, and when did she know? America is  Entitled to know the truth.","00191b5c37b0bb68","I'm happily married not looking for any dates of any kind."
"3943","1320874608896188417","1581738990071615488","@LINDASA91244761 @JoeBiden @Mile_Marker_0 Really?  Reverse to no Covid vaccine ? Millions infected? Thousands dying. Hospitals and staffs overwhelmed. 
School,and businesses closed. Potus denying it all. Downplaying the deaths. Mass rallies infecting thousands.
And that's only in the last few years.","d049033410e9e81b","A blue dot in red Bama. it's pronounced Mō' bēēl
 Retired lab rat. Semper ubi sub ubi. ☘️ If the phone doesn't ring, it's me."
"3944","546289246","1581720226466795521","@johnnnywith45 @charliekirk11 Florida teacher Tamara Drock, 47, of Loxahatchee, Florida who drew national attention for trying to get a hospital to administer her ivermectin died from COVID-19 symptoms.","01fbe706f872cb32","I’m very curious about everything from Science to History etc. I enjoy traveling. Visiting Museums. I’m an amateur lightning and cityscape photographer."
"3945","546289246","1581719905115992064","@johnnnywith45 @charliekirk11 American conservative talk radio host Philip Carr Valentine 

Keith Smith diagnosed with the virus on Nov. 10th 2021 had his COVID-19 infection treated with ivermectin, and still died.","01fbe706f872cb32","I’m very curious about everything from Science to History etc. I enjoy traveling. Visiting Museums. I’m an amateur lightning and cityscape photographer."
"3946","1567919205965795328","1581767867631955970","@WHO @DrTedros Please tell me what i have to carry in order to travel, because i am immune to Covid. Tried rraching out, don't know why didn't look for immune cases. Any vacine for Covid has a 99.9% chance of killing me. I even know why.","37d88f13e7a85f14",""
"3947","1442991810301808640","1581767347144040448","@PsychRev1 @YouAreTheAHole1 @RothbardsI @ninaturner You're talking about a population of 10 million people. You're also trying to compare that to a country like the usa that has about 20 city's with populations the size of the Sweden's. Case in point it was way easier for sweden to control covid then the usa, uk, Italy, Africa","e4197a23034fa912",""
"3948","1561890320782135298","1581757730510905344","I spent $490 over the past month on rapid PCR tests to comply with event COVID policies because I’m unvaccinated.

Tomorrow before leaving for Florida I will NOT get tested nor have to worry about ANY restrictions thanks to @RonDeSantisFL.

That’s who I’m voting for in 2024.","624c6e0b5c262fe1","I’m back until my other account (currently locked) situation is resolved. Views are my own. #DeSantis2024"
"3949","48147852","1581754532807073792","@OldSkoolLeftist @lovatt_harry @LeftwardSwing @cgrapski @shikari @stevebait @nothenryporter @LiberalDanRadio @HarrisH30894075 @DireMakerBand @Bram_R @JenD1974 @tlsmith1963 @benigma2017 @CosmoGirl123 @smenor @WhatWouldJahDo @clintonrjean @POTUS @JoeBiden @ss The point was we have never reconciled our racial and genocidal legacy and that systemic issues we refuse to address persist to this day. Look at Covid death data by race and you will see examples of said disparities.","fbf0490ed34913fd","Wait? What? A system built to appease slavers does not actually protect basic human, let alone workers, rights?"
"3950","1542636687645446144","1581745892448952320","The state of Florida needs experience and steady hands to lead the recovery after the devastating hurricane and the Covid 19 pandemic. So many lives have been lost because of an inept governor in Ron Desantis and the destruction is unspeakable. We need Charlie Crist and Val Demm.","7df9a00dcf914d5e","A professional who enjoys debating politics.I am pro choice, and one who support LGBTQ rights and equality for all. I resisted fascism and communism .💙💙💙💙💙"
"3951","482155190","1581792266792087553","@HouseGOP Psst… gop tried to scare us away from thanksgiving during Covid 

… they lost.","1c69a67ad480e1b1","A quote from Søren Kierkegaard “There are two ways to be fooled. One is to believe what isn’t true; the other is to refuse to believe what is true.”. 😷"
"3952","1106756591334887424","1581932568781676544","@OccupyDemocrats I remember how the GOP didn't want to extend unemployment because people would get lazy. People who had lost jobs, homes etc during COVID. Yet BF take millions from starving children who need healthcare and not one Senator from MS or otherwise condemn him. Repub's feed the rich","7142eb97ae21e839","When you’re angry stay silent. You're not oppressed when another group gain rights that you've always had. 🌹I save lives for a living but will do it 4 free"
"3953","88341973","1581901160591806464","@TimTheFoolMan @sdcwatson_03 @RepThomasMassie The vaccine does not stop transmission of covid virus.
Pfizer admits this","3b98b02fba3f9753",""
"3954","1442991810301808640","1581883145619922945","@PsychRev1 @SunnySydeRamsay @YouAreTheAHole1 @RothbardsI @ninaturner So what did fauci spread? Now mind you i don't even like the guy. I think he dropped the ball on aids,  covid along with a basket full of other things but him repeating the information had had on hand at the time isn't spreading fake information you do understand that right?","e4197a23034fa912",""
"3955","11452562","1581859523329163264","@TheRealTebow3 @asbspcnbas @seanfox11 @KeithSmithNBA The White House never said you couldn’t get COVID if you got the vaccine. That isn’t even how vaccines work. Any of them. You are confusing the presence of a virus and symptoms of a virus. Though they didn’t promise 0 COVID symptoms either.","7a863bb88e5bb33c","Associate Dean of Community and Workforce Development for Ilisagvik College"
"3956","3249394882","1582022272113848320","@newsmax Whose $$ is DeathSantis using to do that?  Last time, he stole COVID relief money that the Biden administration gave Florida to help its citizens &amp; he used that so he could pull off the illegal kidnapping of scared vulnerable immigrants who are ‘legally’ awaiting asylum hearings.","01ad2cfd44287742",""
"3957","138460164","1582016214205095937","@nolesfan2011 If you want more remote effects, weird world economy clearly partially due to Covid, and that affects everyone.  Heck, maybe all that Covid isolation has made Putin even wackier.","319ee7b36c9149da","Writer / project manager, Garfinkel + Associates.  Census decennial veteran. @misoffact. Many hats, @arlingtondems.  Chair, Beyond Arlington.  Opinions my own."
"3958","1446742595439374338","1582013301940137984","@tedcruz You know what is shameless, all the people who died from COVID-19. You people did nothing to help.","b6cd125e971e59ef","liberal blue voter animal lover and dispise the traitors in the gop."
"3959","74199193","1582011132315062272","SPRINGFIELD, IL (WREX) — Governor Pritzker is encouraging its citizens to mask up again Friday.

According to the latest Illinois COVID-19 Executive order, “All individuals, including those who are fully vaccinated, are recommended to wear a face covering consistent with CDC","f54a2170ff4b15f7","Mom 💙💙💙 Mimi 💕 #45 is MY President"
"3960","800126821140340736","1581969175177678849","@DiamondandSilk Much better COVID deaths down, jobs up, SS intact, no love letters to putin and Kim Jung","5ba10bd86075a50f",""
"3961","28555625","1582054447831691277","@MarshaBlackburn Marcia is off her meds again. Marcia apparently would have kept schools open during the pandemic. Leaving children and teachers and administrators  without protection when 10’s of thousands were dying from COVID.","4de072969805ac41",""
"3962","1558806604241321985","1582053587827687424","@TomCottonAR What a lie. The economy was trashed due to tRumps poor response to #Covid_19","608a091166e5ddb0","Parody of the idiot running this app into the ground. His fragile ego can't handle reality. Pathetic rich man and Beta Male."
"3963","1049471833836261382","1582050335849582592","@MarshaBlackburn Emergency rooms still seeing Covid tragedies. More Republican fans die then Democrats. Trust the science don’t follow &amp; make decisions by politicians practicing medicine without a license. Sue them for pushing disinformation.","94965b2c45386f87","Gov Officials & Agencies Science News General News Politics Health"
"3964","1258593065465348097","1582047605218869255","@CNN Rather then focusing in ending COVID this crazy putin and evil Iran regime is busy doing this evilness","77fcb96a24077038","happlysingle withmyearthBiggfamily location of birth India earth raisedindia&america earth.but real location is earth other 2 r just names.1world.freedom✌🏻"
"3965","881733675871862784","1582038631081922562","@gretchenwhitmer Like during covid you shut down Michigan like China ,but you are and your husband went boating while the rest of Michigan couldn't even water their lawn. Explain that !!!!!!","7dc5c6d3bfb10ccc","Getting lotsa laughs,sometimes at the expense of my wife (Democrat). please no DM'S,"
"3966","1560320938482184193","1582094981237420032","@tedcruz HOW is this shameless? Dr. Fauci isn’t responsible! Schools NEEDED to be closed during the high-point of Covid! Otherwise, there would have been MORE AMERICAN DEATHS! Your posts are idiotic and ridiculous!!! Let’s all pray you lose your next election!🙏🏻🙏🏻🙏🏻","fbb3d1e41acab043","Love truth and honesty, PROUD Democrat 🚫DM’s (I won’t respond) Retired nurse,support women’s rights, BLM, LGBTQIA+. My loves are my kids and grands!"
"3967","1242792946472292352","1582089922797633536","Biden reduces student debt, builds new roads and infrastructure,supporting a clean environment, is making microchips here not in China, saved countless lives with solid Covid policies-.the R’s vote against it all and play the victim.They cannot reduce Worldwide inflation!","01fbe706f872cb32","CEO of major national nonprofit research and education disease orgs - Started in March of 2020 in the midst of COVID-19. So much wiser now! No DM’s"
